avage fps:0.25503589458210224, frame: 1, fps: 0.25503589458210224
avage fps:9.111522133209792, frame: 45, fps: 5.095393825714688
avage fps:9.01792076496996, frame: 46, fps: 4.805859194177471
avage fps:8.929274179185137, frame: 47, fps: 4.851531233083333
avage fps:8.847948099326763, frame: 48, fps: 5.025622345983148
avage fps:8.770843352611665, frame: 49, fps: 5.069815510286967
avage fps:8.687269273664091, frame: 50, fps: 4.592139405232952
avage fps:8.602841331958196, frame: 51, fps: 4.381444246663491
avage fps:8.528489964890424, frame: 52, fps: 4.73657024443403
avage fps:8.453800517612361, frame: 53, fps: 4.569949259153128
avage fps:8.382970016790452, frame: 54, fps: 4.628953473229283
avage fps:8.315055663654128, frame: 55, fps: 4.6476805942926545
avage fps:8.248205357809836, frame: 56, fps: 4.571438536373763
avage fps:8.18255759685729, frame: 57, fps: 4.506282983514689
avage fps:8.113505848243978, frame: 58, fps: 4.177556177285263
avage fps:8.047378821926051, frame: 59, fps: 4.212011295486224
avage fps:7.982306202855179, frame: 60, fps: 4.1430216776737545
avage fps:7.917747907486605, frame: 61, fps: 4.044250185372138
avage fps:7.8553168876549035, frame: 62, fps: 4.047024677921096
avage fps:7.794671918612778, frame: 63, fps: 4.034683838001004
avage fps:7.734520211080648, frame: 64, fps: 3.9449626365564496
avage fps:7.675510055213834, frame: 65, fps: 3.898860079737715
avage fps:7.616723213174407, frame: 66, fps: 3.795578480611737
avage fps:7.559527016185922, frame: 67, fps: 3.7845780149459243
avage fps:7.4996127633241425, frame: 68, fps: 3.4853578215848837
avage fps:7.441288837613865, frame: 69, fps: 3.4752618893150484
avage fps:7.381324917957847, frame: 70, fps: 3.2438144616926627
avage fps:7.324749279044079, frame: 71, fps: 3.3644545550803273
avage fps:7.26752088767493, frame: 72, fps: 3.204305100465332
avage fps:7.210159974045725, frame: 73, fps: 3.0801741927429482
avage fps:7.1525337145694525, frame: 74, fps: 2.9458167728015607
avage fps:7.096874359453851, frame: 75, fps: 2.9780820808994095
avage fps:7.043299384190592, frame: 76, fps: 3.025176239446189
avage fps:6.9899597998029925, frame: 77, fps: 2.9361513863454354
avage fps:6.937074005171435, frame: 78, fps: 2.8648678185414687
avage fps:6.886115556012535, frame: 79, fps: 2.911356521618414
avage fps:6.836040905169803, frame: 80, fps: 2.8801434885939066
avage fps:6.786053042975172, frame: 81, fps: 2.7870240674046807
avage fps:6.738246578171448, frame: 82, fps: 2.8659229290697903
avage fps:6.691182826103512, frame: 83, fps: 2.8319551565328416
avage fps:6.643811774654792, frame: 84, fps: 2.712014504411069
avage fps:6.599175041277887, frame: 85, fps: 2.849689437617794
avage fps:6.555442622439877, frame: 86, fps: 2.838187021209072
avage fps:6.511876690512645, frame: 87, fps: 2.7652065447708156
avage fps:6.46778811261901, frame: 88, fps: 2.6320818358726625
avage fps:6.425440568708353, frame: 89, fps: 2.698856704570608
avage fps:6.38165211725412, frame: 90, fps: 2.4844799378273454
avage fps:6.33921116217924, frame: 91, fps: 2.5195252054399537
avage fps:6.297587431623142, frame: 92, fps: 2.5098279510182198
avage fps:6.255529365549397, frame: 93, fps: 2.3861872867649025
avage fps:6.213991329041798, frame: 94, fps: 2.350953933835028
avage fps:6.173359318482744, frame: 95, fps: 2.3539503259317045
avage fps:6.133894502354614, frame: 96, fps: 2.3847369701821455
avage fps:6.095635557399289, frame: 97, fps: 2.4227768416881497
avage fps:6.05822419101889, frame: 98, fps: 2.4293216521201737
avage fps:6.020583056658478, frame: 99, fps: 2.3317518893382063
avage fps:5.983695250552363, frame: 100, fps: 2.331802446046925
avage fps:5.947047295057517, frame: 101, fps: 2.2822517455729483
avage fps:5.910859953795154, frame: 102, fps: 2.2559384862964627
avage fps:5.875448929406422, frame: 103, fps: 2.263524441755707
avage fps:5.840231023364331, frame: 104, fps: 2.212786701029024
avage fps:5.80531512412541, frame: 105, fps: 2.1740616032775466
avage fps:5.772141573501632, frame: 106, fps: 2.288918758005041
avage fps:5.740652491832275, frame: 107, fps: 2.402809834880381
avage fps:5.7091590063522855, frame: 108, fps: 2.339356059993385
avage fps:5.678419791541002, frame: 109, fps: 2.3585845919224613
avage fps:5.648337533944674, frame: 110, fps: 2.369371455944974
avage fps:5.6177001465078265, frame: 111, fps: 2.2475875284545177
avage fps:5.586792248201226, frame: 112, fps: 2.1560155361684714
avage fps:5.556492631145761, frame: 113, fps: 2.1629355209336767
avage fps:5.527894558199382, frame: 114, fps: 2.29631231525853
avage fps:5.498801147145106, frame: 115, fps: 2.1821522869577206
avage fps:5.471356297236701, frame: 116, fps: 2.3151985577700636
avage fps:5.444486878915906, frame: 117, fps: 2.3276343537037447
avage fps:5.418293887343188, frame: 118, fps: 2.3537138733351517
avage fps:5.390698509611309, frame: 119, fps: 2.1344439372496575
avage fps:5.3646423096002485, frame: 120, fps: 2.263954508284102
avage fps:5.338399534164358, frame: 121, fps: 2.189266481857391
avage fps:5.311894947227244, frame: 122, fps: 2.1048399278364225
avage fps:5.28638984415276, frame: 123, fps: 2.1747672690656854
avage fps:5.26045494783345, frame: 124, fps: 2.0704627005584513
avage fps:5.2347980755962356, frame: 125, fps: 2.0533459181815155
avage fps:5.20955182270909, frame: 126, fps: 2.0537702118158148
avage fps:5.1840418019298955, frame: 127, fps: 1.9697791837514858
avage fps:5.159083722774197, frame: 128, fps: 1.989407670000446
avage fps:5.134248295115011, frame: 129, fps: 1.955313554739217
avage fps:5.110330002138577, frame: 130, fps: 2.0248702081786467
avage fps:5.086789233651238, frame: 131, fps: 2.026489330297202
avage fps:5.063071680709748, frame: 132, fps: 1.9560722453746022
avage fps:5.040052167495963, frame: 133, fps: 2.001476423276333
avage fps:5.016780763225373, frame: 134, fps: 1.921683995236915
avage fps:4.994972578103783, frame: 135, fps: 2.0726757718106876
avage fps:4.972903149508188, frame: 136, fps: 1.9935302891027293
avage fps:4.951113058750085, frame: 137, fps: 1.9876607156481632
avage fps:4.929646695378294, frame: 138, fps: 1.9887549134428002
avage fps:4.907892845929076, frame: 139, fps: 1.9058616219369948
avage fps:4.886339556204413, frame: 140, fps: 1.890432284476367
avage fps:4.86506861160644, frame: 141, fps: 1.887136367890232
avage fps:4.843658714644915, frame: 142, fps: 1.8248632430699163
avage fps:4.822615821964025, frame: 143, fps: 1.8345250612776187
avage fps:4.801204926794393, frame: 144, fps: 1.7394469175369491
avage fps:4.780643736296995, frame: 145, fps: 1.8198323046718226
avage fps:4.760167307335748, frame: 146, fps: 1.7910851079548051
avage fps:4.740312841632705, frame: 147, fps: 1.8415608489884663
avage fps:4.719991642284108, frame: 148, fps: 1.7327753380402138
avage fps:4.699482107058343, frame: 149, fps: 1.6640708936452493
avage fps:4.6794743104882786, frame: 150, fps: 1.6983126215487052
avage fps:4.6601081751191105, frame: 151, fps: 1.7551878697438674
avage fps:4.640803233249547, frame: 152, fps: 1.7257570109454603
avage fps:4.6221080004924255, frame: 153, fps: 1.780432621409997
avage fps:4.603808719909458, frame: 154, fps: 1.804018790715439
avage fps:4.585647607110737, frame: 155, fps: 1.788836236107563
avage fps:4.567679691831576, frame: 156, fps: 1.782652823561613
avage fps:4.549618108717178, frame: 157, fps: 1.732011142871065
avage fps:4.5318397490589115, frame: 158, fps: 1.7406372827110475
avage fps:4.514148753235952, frame: 159, fps: 1.7189714132084812
avage fps:4.496717706894637, frame: 160, fps: 1.72518133862559
avage fps:4.479555376302669, frame: 161, fps: 1.7335824815877043
avage fps:4.460900812260402, frame: 162, fps: 1.4575160014553254
avage fps:4.442345197646863, frame: 163, fps: 1.4363356302535972
avage fps:4.424125292056288, frame: 164, fps: 1.4542806807925774
avage fps:4.4069447769134475, frame: 165, fps: 1.5893402934875116
avage fps:4.389604591850429, frame: 166, fps: 1.5284740564525063
avage fps:4.372778135159711, frame: 167, fps: 1.579586324500493
avage fps:4.3565762151667995, frame: 168, fps: 1.6508555763504724
avage fps:4.338950560910874, frame: 169, fps: 1.3778406459153631
avage fps:4.321290258587927, frame: 170, fps: 1.3366991660098917
avage fps:4.305192306866012, frame: 171, fps: 1.5685405141403364
avage fps:4.289392972966764, frame: 172, fps: 1.587706876195473
avage fps:4.27352565441205, frame: 173, fps: 1.5443468630012505
avage fps:4.257764833671552, frame: 174, fps: 1.5311428455654652
avage fps:4.242257863076143, frame: 175, fps: 1.544044979474967
avage fps:4.225658333782448, frame: 176, fps: 1.3207407073858188
avage fps:4.2088936038773435, frame: 177, fps: 1.2583011405790105
avage fps:4.19235839767621, frame: 178, fps: 1.2656269000755278
avage fps:4.176579963075932, frame: 179, fps: 1.3680186042263949
avage fps:4.161658876574932, frame: 180, fps: 1.4907843928959357
avage fps:4.146780297169849, frame: 181, fps: 1.4686360042550242
avage fps:4.1320501613813025, frame: 182, fps: 1.465895583654317
avage fps:4.117424460599867, frame: 183, fps: 1.4555469183786784
avage fps:4.10217426238061, frame: 184, fps: 1.3113879882565183
avage fps:4.087629901284972, frame: 185, fps: 1.41146745968742
avage fps:4.073616151792095, frame: 186, fps: 1.4810724956098953
avage fps:4.059280510407262, frame: 187, fps: 1.3928512128284454
avage fps:4.044190476369784, frame: 188, fps: 1.2223541113613863
avage fps:4.030157339828888, frame: 189, fps: 1.3919276701403707
avage fps:4.016355444896221, frame: 190, fps: 1.4077973026222603
avage fps:4.002813744465053, frame: 191, fps: 1.429890662542989
avage fps:3.989296766612584, frame: 192, fps: 1.4075539967911168
avage fps:3.9761279906428806, frame: 193, fps: 1.4477230044598648
avage fps:3.9619326703480273, frame: 194, fps: 1.2222358534414053
Done!

